user_id,loan_id,loan_amount,loan_start_date,loan_due_date,interest_rate,repayment_type,amount_repaid,outstanding_amount,missed_payments,days_past_due,default_flag,label_user_type
U00267,U00267_L01,69145,2023-08-21,2024-03-11,17.83,EMI,59693.59,16308.11,0,0,0,stable
U00267,U00267_L02,83245,2023-08-21,2024-03-09,9.79,EMI,62545.33,25187.57,0,0,0,stable
U00268,U00268_L01,57596,2023-06-25,2024-01-15,9.53,bullet,50754.43,9909.34,0,0,0,unstable
U00268,U00268_L02,29991,2023-05-11,2023-12-27,11.56,bullet,27382.04,4793.62,3,4,0,unstable
U00269,U00269_L01,95876,2023-05-23,2023-10-19,12.33,EMI,100701.77,0,0,0,1,stable
U00270,U00270_L01,48288,2023-07-21,2024-03-06,17.35,bullet,0.0,53544.31,1,6,1,debt_trapped
U00270,U00270_L02,125114,2023-07-13,2023-12-16,17.86,EMI,26667.09,107997.25,3,15,0,debt_trapped
U00270,U00270_L03,36682,2023-08-16,2024-01-04,8.14,seasonal,3185.89,34649.58,4,60,1,debt_trapped
U00271,U00271_L01,43184,2023-04-25,2023-11-05,16.22,seasonal,22771.01,24135.9,0,56,0,stable
U00272,U00272_L01,164623,2023-05-08,2024-02-14,15.56,seasonal,12316.66,172096.82,3,36,1,debt_trapped
U00272,U00272_L02,152049,2023-08-30,2024-02-09,8.66,bullet,51519.69,106409.56,2,30,1,debt_trapped
U00273,U00273_L01,97034,2023-05-03,2024-01-19,8.2,bullet,102107.72,615.93,0,0,0,stable
U00274,U00274_L01,19963,2023-10-02,2024-08-25,16.27,bullet,0.0,22881.73,1,13,0,unstable
U00274,U00274_L02,106423,2023-07-09,2024-07-01,12.0,EMI,43115.94,75832.9,1,10,1,unstable
U00274,U00274_L03,97668,2023-07-20,2024-03-16,13.79,EMI,29525.91,76998.03,3,36,0,unstable
U00275,U00275_L01,49505,2023-06-26,2023-10-03,16.85,seasonal,0.0,51767.51,0,89,0,unstable
U00275,U00275_L02,16240,2023-06-16,2023-12-10,15.06,EMI,14432.03,2993.99,1,21,0,unstable
U00275,U00275_L03,110832,2023-05-24,2024-02-12,16.65,EMI,78648.63,45530.57,1,9,0,unstable
U00276,U00276_L01,87453,2023-09-07,2024-06-03,11.11,seasonal,69314.32,25325.88,0,0,0,stable
U00277,U00277_L01,48775,2023-08-30,2024-07-11,15.85,bullet,0.0,55468.0,1,6,1,unstable
U00277,U00277_L02,54727,2023-08-25,2024-01-19,11.12,bullet,52822.54,4355.39,2,22,0,unstable
U00277,U00277_L03,105065,2023-09-07,2024-02-25,8.45,EMI,60702.03,48522.25,0,0,1,unstable
U00278,U00278_L01,130320,2023-09-01,2024-04-02,9.56,bullet,0.0,137624.49,2,30,1,unstable
U00279,U00279_L01,24541,2023-06-30,2023-11-26,10.98,EMI,15650.41,9990.58,2,35,0,unstable
U00280,U00280_L01,17830,2023-05-27,2024-01-04,10.78,bullet,18917.53,81.52,1,9,0,unstable
U00280,U00280_L02,99229,2023-06-20,2024-03-07,17.52,EMI,41637.19,70023.21,3,24,1,unstable
U00280,U00280_L03,83159,2023-08-02,2023-12-01,11.93,seasonal,29403.42,57044.41,1,30,1,unstable
U00281,U00281_L01,48148,2023-09-27,2023-12-31,15.2,seasonal,35610.38,14442.43,0,0,0,stable
U00281,U00281_L02,52245,2023-07-08,2024-03-29,13.95,seasonal,31905.76,25630.66,0,0,1,stable
U00282,U00282_L01,60264,2023-06-01,2024-05-06,16.69,seasonal,50228.28,19404.88,1,8,1,stable
U00282,U00282_L02,64075,2023-04-24,2023-12-08,10.05,bullet,67595.25,502.25,2,23,0,stable
U00283,U00283_L01,36859,2023-08-17,2024-08-11,15.44,seasonal,5610.82,36861.25,2,22,1,debt_trapped
U00283,U00283_L02,103350,2023-09-27,2024-02-17,12.24,EMI,13550.81,94755.23,2,30,1,debt_trapped
U00284,U00284_L01,23720,2023-07-26,2024-01-23,9.39,bullet,22242.88,2581.62,0,0,0,stable
U00284,U00284_L02,20075,2023-03-25,2024-01-26,17.0,seasonal,22945.45,0,0,0,0,stable
U00285,U00285_L01,135868,2023-06-12,2024-06-06,10.22,bullet,0.0,149563.49,3,33,1,unstable
U00285,U00285_L02,115958,2023-08-15,2024-07-01,17.19,seasonal,31219.52,102268.75,2,14,0,unstable
U00285,U00285_L03,141002,2023-08-17,2023-11-18,13.01,bullet,134524.62,11151.42,1,43,0,unstable
U00286,U00286_L01,14973,2023-06-08,2024-01-12,17.01,bullet,0.0,16494.17,2,20,1,unstable
U00287,U00287_L01,81213,2023-07-26,2023-12-21,8.44,bullet,79929.43,4062.88,1,10,0,unstable
U00287,U00287_L02,140401,2023-07-16,2023-11-07,9.75,seasonal,18328.5,126347.99,0,54,1,unstable
U00288,U00288_L01,105047,2023-09-15,2024-07-13,11.75,bullet,0.0,115259.58,1,10,1,unstable
U00288,U00288_L02,119225,2023-09-11,2024-05-14,9.16,seasonal,63831.25,62754.22,2,22,1,unstable
U00289,U00289_L01,187909,2023-02-09,2023-12-06,14.32,seasonal,19438.03,190587.6,7,25,1,debt_trapped
U00289,U00289_L02,198350,2023-03-25,2023-08-23,13.31,seasonal,9808.6,199463.21,5,130,1,debt_trapped
U00289,U00289_L03,42581,2023-05-16,2024-04-04,16.17,seasonal,8896.8,39796.12,5,65,1,debt_trapped
U00290,U00290_L01,127886,2023-04-26,2023-08-03,15.04,EMI,60023.71,73079.2,2,150,1,unstable
U00290,U00290_L02,26919,2023-07-29,2024-02-10,9.71,seasonal,15376.1,12946.5,1,14,0,unstable
U00291,U00291_L01,77723,2023-07-07,2024-04-18,8.39,EMI,22227.0,60605.58,3,42,1,unstable
U00291,U00291_L02,144055,2023-08-23,2024-03-18,12.32,EMI,83495.93,70672.76,1,10,0,unstable
U00292,U00292_L01,66144,2023-02-22,2023-11-29,14.9,EMI,73704.35,0,0,0,0,stable
U00292,U00292_L02,53663,2023-07-23,2023-11-08,16.86,seasonal,13089.91,43250.18,0,53,0,stable
U00293,U00293_L01,199714,2023-04-12,2024-04-09,10.95,seasonal,16978.31,204484.55,3,33,1,debt_trapped
U00293,U00293_L02,58819,2023-07-21,2024-06-12,8.86,EMI,4756.66,58731.15,3,30,1,debt_trapped
U00294,U00294_L01,56534,2023-04-28,2023-11-16,14.5,EMI,43075.62,17995.04,1,45,0,unstable
U00295,U00295_L01,100084,2023-08-27,2024-05-21,16.91,seasonal,46475.19,66035.35,2,22,0,unstable
U00296,U00296_L01,166100,2023-08-10,2024-03-14,10.27,bullet,0.0,176241.61,4,60,1,debt_trapped
U00296,U00296_L02,185488,2023-07-23,2023-12-27,9.39,EMI,5504.67,187475.16,5,4,1,debt_trapped
U00297,U00297_L01,88179,2023-07-04,2023-12-12,17.55,seasonal,69089.38,25915.76,0,19,0,stable
U00297,U00297_L02,60418,2023-07-27,2024-03-29,13.15,EMI,45212.55,20560.14,0,0,0,stable
U00298,U00298_L01,137425,2023-09-16,2024-02-16,10.99,seasonal,13135.97,130619.88,3,18,0,debt_trapped
U00299,U00299_L01,110249,2023-06-22,2024-04-18,9.02,EMI,19194.01,99255.76,1,15,1,debt_trapped
U00299,U00299_L02,86596,2023-08-30,2024-06-08,15.01,bullet,0.0,96673.95,3,24,1,debt_trapped
U00300,U00300_L01,82074,2023-09-05,2024-01-13,10.6,seasonal,63518.39,21654.18,0,0,0,stable
U00300,U00300_L02,37826,2023-04-08,2024-01-17,9.38,EMI,33269.83,7316.87,0,0,0,stable
U00301,U00301_L01,85074,2023-07-22,2024-03-24,13.6,seasonal,2408.63,90463.27,3,36,0,debt_trapped
U00301,U00301_L02,71816,2023-08-21,2024-07-02,16.58,seasonal,2418.15,79706.46,3,18,1,debt_trapped
U00302,U00302_L01,26957,2023-07-23,2023-11-06,10.57,seasonal,6703.94,21080.55,0,55,0,stable
U00303,U00303_L01,85191,2023-06-08,2024-01-08,11.28,EMI,53712.11,37112.98,2,20,1,unstable
U00303,U00303_L02,31144,2023-06-22,2024-04-30,13.06,bullet,0.0,34631.94,4,44,1,unstable
U00303,U00303_L03,123721,2023-07-24,2023-11-06,12.97,seasonal,7906.7,120430.45,1,55,0,unstable
U00304,U00304_L01,35896,2023-09-06,2024-03-01,15.45,seasonal,26567.18,12018.22,0,0,0,stable
U00304,U00304_L02,87531,2023-08-08,2024-05-06,16.77,seasonal,70409.36,28060.48,0,0,0,stable
U00305,U00305_L01,110551,2023-09-08,2024-05-06,11.41,bullet,0.0,118879.61,0,0,0,unstable
U00305,U00305_L02,31256,2023-09-10,2024-07-22,14.54,seasonal,5426.1,29764.42,2,10,0,unstable
U00306,U00306_L01,70759,2023-08-02,2024-01-08,11.85,seasonal,40625.86,33785.76,2,14,0,stable
U00307,U00307_L01,45936,2023-08-15,2023-11-27,17.76,seasonal,4047.29,44213.24,2,34,1,debt_trapped
U00307,U00307_L02,45575,2023-08-25,2024-01-29,13.95,seasonal,2363.27,45946.42,2,12,1,debt_trapped
U00307,U00307_L03,63621,2023-06-03,2023-12-04,9.68,EMI,11449.78,55275.79,2,27,1,debt_trapped
U00308,U00308_L01,35387,2023-08-23,2024-01-21,15.48,seasonal,12429.81,25223.39,2,22,0,unstable
U00309,U00309_L01,123685,2023-08-05,2024-04-24,14.85,bullet,0.0,136919.46,2,26,0,unstable
U00310,U00310_L01,26305,2023-05-23,2023-11-01,9.56,bullet,22518.88,4902.26,1,60,0,unstable
U00311,U00311_L01,28337,2023-07-31,2024-05-27,11.41,bullet,0.0,31003.33,0,0,0,stable
U00312,U00312_L01,14097,2023-07-01,2023-12-04,13.62,bullet,13823.38,1094.23,2,27,0,unstable
U00312,U00312_L02,89019,2023-08-23,2024-01-16,17.11,bullet,0.0,95111.46,2,20,1,unstable
U00312,U00312_L03,69944,2023-03-04,2023-10-05,13.22,bullet,0.0,75390.63,4,87,0,unstable
U00313,U00313_L01,43380,2023-08-06,2023-11-26,13.04,EMI,14974.92,30140.85,1,35,1,debt_trapped
U00314,U00314_L01,63879,2023-04-19,2024-03-18,17.22,EMI,56315.57,17629.15,0,0,0,stable
U00314,U00314_L02,79227,2023-09-11,2024-06-03,8.5,EMI,39073.27,45061.46,0,0,0,stable
U00315,U00315_L01,141443,2023-06-12,2023-10-16,17.14,EMI,116261.64,33550.29,1,76,0,unstable
U00315,U00315_L02,67553,2023-08-30,2024-03-31,9.35,EMI,25209.32,46046.88,2,24,1,unstable
U00315,U00315_L03,58004,2023-06-06,2024-05-12,14.84,seasonal,16708.63,49337.17,4,48,1,unstable
U00316,U00316_L01,84103,2023-04-01,2023-09-12,15.18,bullet,89630.69,208.64,0,110,0,stable
U00317,U00317_L01,31682,2023-06-07,2024-03-27,8.62,bullet,0.0,33881.76,0,0,0,stable
U00318,U00318_L01,131556,2023-05-12,2024-02-12,13.37,bullet,0.0,144856.2,7,98,1,debt_trapped
U00318,U00318_L02,186914,2023-08-30,2024-03-28,9.46,EMI,20704.79,176430.9,1,10,1,debt_trapped
U00319,U00319_L01,46479,2023-08-08,2024-01-25,14.68,seasonal,29504.56,20152.33,0,0,0,stable
U00320,U00320_L01,27307,2023-09-13,2024-02-20,8.67,EMI,12678.52,15666.29,1,7,1,unstable
U00321,U00321_L01,77204,2023-07-10,2024-07-07,13.76,EMI,39015.7,48753.36,0,0,0,stable
U00321,U00321_L02,34485,2023-08-26,2023-11-24,12.38,EMI,35537.69,0,0,0,0,stable
U00322,U00322_L01,73293,2023-07-22,2024-06-18,8.44,seasonal,55362.4,23557.25,0,0,0,stable
U00322,U00322_L02,83841,2023-08-23,2024-07-07,10.14,seasonal,60863.31,30407.74,0,0,0,stable
U00323,U00323_L01,76466,2023-09-21,2024-06-10,9.29,seasonal,10343.29,71241.26,1,8,1,debt_trapped
U00323,U00323_L02,180005,2023-07-01,2024-05-03,9.18,seasonal,53018.51,140885.15,2,22,1,debt_trapped
U00324,U00324_L01,62803,2023-07-02,2024-03-02,13.51,seasonal,0.0,68474.95,6,66,1,debt_trapped
U00325,U00325_L01,69552,2023-06-10,2023-12-27,11.31,bullet,73727.85,134.46,0,4,0,stable
U00326,U00326_L01,44528,2023-06-25,2023-12-06,13.81,bullet,47162.73,128.25,0,25,0,stable
U00326,U00326_L02,93910,2023-08-21,2024-01-06,17.17,seasonal,66599.86,33406.47,0,0,0,stable
U00327,U00327_L01,93085,2023-08-01,2024-04-19,9.4,EMI,38712.71,60653.11,2,12,1,unstable
U00327,U00327_L02,44530,2023-09-12,2024-07-28,16.64,bullet,0.0,51026.26,2,30,0,unstable
U00327,U00327_L03,120450,2023-01-21,2023-05-23,10.33,EMI,37873.88,86734.98,4,222,1,unstable
U00328,U00328_L01,55714,2023-07-11,2024-05-04,15.3,seasonal,38622.17,24051.35,0,0,0,stable
U00329,U00329_L01,61531,2023-06-05,2023-09-10,9.06,EMI,42122.53,20889.97,1,112,1,unstable
U00330,U00330_L01,80096,2023-07-06,2024-02-16,11.99,seasonal,14205.53,71810.45,4,20,1,unstable
U00330,U00330_L02,88929,2023-05-08,2023-12-11,16.43,EMI,80349.32,17266.24,0,20,0,unstable
U00331,U00331_L01,83847,2023-05-23,2023-11-30,13.17,bullet,87830.06,1795.42,0,31,0,unstable
U00331,U00331_L02,107621,2023-09-28,2024-08-29,10.75,seasonal,51541.83,66729.23,2,20,1,unstable
U00331,U00331_L03,148994,2023-09-04,2024-07-08,13.31,EMI,54267.26,111460.93,0,0,0,unstable
U00332,U00332_L01,28348,2023-09-04,2024-03-24,12.68,bullet,0.0,30337.3,2,26,0,unstable
U00333,U00333_L01,10618,2023-08-31,2024-02-26,14.39,EMI,6637.47,4729.85,1,10,1,unstable
U00333,U00333_L02,146609,2023-06-09,2024-01-04,16.83,EMI,81218.65,79518.92,3,30,0,unstable
U00334,U00334_L01,20259,2023-07-10,2023-12-17,9.03,EMI,19712.1,1348.82,1,14,0,stable
U00335,U00335_L01,12727,2023-08-14,2024-06-25,14.38,bullet,0.0,14311.45,1,11,1,unstable
U00336,U00336_L01,34157,2023-03-12,2023-12-11,13.79,seasonal,4416.14,33276.78,2,20,1,debt_trapped
U00337,U00337_L01,86938,2023-07-26,2023-11-13,13.78,seasonal,4435.66,86112.77,2,48,1,unstable
U00337,U00337_L02,87133,2023-06-23,2024-01-05,13.22,seasonal,53374.2,39944.33,1,13,0,unstable
U00338,U00338_L01,81608,2023-07-28,2024-07-10,11.42,seasonal,61411.51,29082.06,0,0,0,stable
U00338,U00338_L02,78362,2023-08-23,2024-08-15,16.26,EMI,39037.49,51821.81,0,0,0,stable
U00339,U00339_L01,89358,2023-07-18,2023-11-23,12.89,bullet,92595.75,801.53,0,38,0,stable
U00340,U00340_L01,138145,2023-06-13,2023-09-17,12.53,seasonal,0.0,142697.65,0,105,1,unstable
U00341,U00341_L01,29641,2023-08-02,2024-07-07,14.31,seasonal,23584.49,10007.62,0,0,0,stable
U00342,U00342_L01,40107,2023-07-30,2023-12-16,9.85,EMI,8942.84,32668.62,2,15,1,debt_trapped
U00342,U00342_L02,41990,2023-08-04,2024-03-21,14.63,seasonal,4821.65,41039.37,1,13,1,debt_trapped
U00343,U00343_L01,93680,2023-09-03,2024-03-01,14.66,bullet,0.0,100452.68,2,14,0,unstable
U00343,U00343_L02,89855,2023-06-22,2024-03-18,9.26,EMI,51460.41,44549.54,0,0,1,unstable
U00344,U00344_L01,167632,2023-09-24,2024-01-11,15.54,EMI,26112.04,149299.28,1,11,1,debt_trapped
U00344,U00344_L02,99307,2023-08-06,2023-12-25,12.58,seasonal,13714.37,90418.63,3,6,1,debt_trapped
U00344,U00344_L03,90058,2023-09-14,2024-08-28,13.67,EMI,5112.21,96717.06,2,18,1,debt_trapped
U00345,U00345_L01,64166,2023-06-23,2023-10-10,16.51,bullet,54905.64,12423.99,0,82,0,unstable
U00345,U00345_L02,42709,2023-05-16,2023-10-21,12.06,EMI,15465.21,29473.41,4,71,1,unstable
U00345,U00345_L03,51747,2023-09-10,2024-07-14,17.33,seasonal,28162.47,31151.84,1,6,1,unstable
U00346,U00346_L01,53763,2023-07-30,2024-06-16,10.75,bullet,0.0,58861.65,0,0,0,stable
U00346,U00346_L02,75207,2023-06-26,2023-12-16,16.42,seasonal,29443.77,51616.31,1,15,0,stable
U00347,U00347_L01,23361,2023-06-15,2023-10-21,10.74,bullet,23947.81,293.05,0,71,0,stable
U00348,U00348_L01,106766,2023-06-23,2023-11-03,16.52,EMI,78102.88,35090.02,1,58,0,unstable
U00349,U00349_L01,68419,2023-03-25,2023-09-17,9.03,EMI,71398.09,0,0,0,0,stable
U00350,U00350_L01,71730,2023-05-19,2023-10-02,15.16,bullet,56351.59,19430.19,2,90,0,unstable
U00350,U00350_L02,97465,2023-07-27,2023-12-30,13.25,seasonal,60569.48,42414.97,0,1,1,unstable
U00350,U00350_L03,140730,2023-09-30,2024-05-18,16.88,EMI,24567.45,131196.68,3,30,0,unstable
U00351,U00351_L01,70281,2023-06-01,2023-11-14,15.27,seasonal,13072.41,62089.41,2,47,1,unstable
U00351,U00351_L02,103571,2023-09-22,2024-06-19,15.44,bullet,0.0,115444.04,0,0,0,unstable
U00352,U00352_L01,57793,2023-09-09,2023-12-22,9.75,bullet,58869.31,529.23,0,9,0,stable
U00353,U00353_L01,186136,2023-03-19,2023-10-26,10.79,EMI,33351.55,164944.94,3,66,1,debt_trapped
U00353,U00353_L02,90012,2023-09-07,2024-04-10,9.17,bullet,0.0,94896.62,3,42,1,debt_trapped
U00354,U00354_L01,41467,2023-05-17,2023-11-19,17.92,bullet,44304.95,948.75,0,42,0,stable
U00354,U00354_L02,84999,2023-04-28,2023-12-18,15.95,EMI,93690.56,0,0,0,0,stable
U00355,U00355_L01,89799,2023-06-12,2023-10-23,15.01,bullet,83086.2,11624.26,2,69,0,unstable
U00355,U00355_L02,134693,2023-09-07,2024-08-29,17.38,EMI,47582.2,110007.36,0,0,0,unstable
U00356,U00356_L01,10703,2023-10-01,2024-01-08,9.7,seasonal,7171.52,3813.07,0,0,0,unstable
U00356,U00356_L02,83604,2023-06-20,2024-02-10,12.84,bullet,51834.5,38680.92,3,27,1,unstable
U00357,U00357_L01,52589,2023-08-28,2024-04-06,13.48,EMI,38950.33,17950.33,0,0,0,stable
U00358,U00358_L01,57236,2023-07-16,2024-04-29,17.58,bullet,0.0,65175.4,0,0,0,stable
U00358,U00358_L02,65369,2023-08-05,2024-02-24,16.44,bullet,0.0,71345.91,1,5,0,stable
U00359,U00359_L01,177290,2023-07-07,2024-04-18,17.55,seasonal,8011.92,193658.13,5,40,1,debt_trapped
U00360,U00360_L01,40775,2023-05-01,2023-08-31,8.44,seasonal,5827.02,36098.26,2,122,0,unstable
U00361,U00361_L01,89124,2023-09-27,2024-08-07,12.14,EMI,24576.92,73884.59,1,10,0,unstable
U00361,U00361_L02,115177,2023-07-02,2023-10-24,9.88,seasonal,0.0,118731.14,0,68,1,unstable
U00361,U00361_L03,137325,2023-09-04,2024-09-01,11.17,EMI,28861.87,123718.28,1,12,0,unstable
U00362,U00362_L01,82001,2023-07-18,2024-05-09,17.35,EMI,5583.85,87954.81,4,60,1,debt_trapped
U00362,U00362_L02,113975,2023-06-09,2023-11-30,10.56,seasonal,0.0,119712.6,2,31,1,debt_trapped
U00362,U00362_L03,74100,2023-08-18,2024-03-03,9.37,EMI,4760.99,73105.45,3,36,1,debt_trapped
U00363,U00363_L01,55172,2023-06-05,2023-12-02,12.79,bullet,58651.92,0,0,0,0,stable
U00363,U00363_L02,88204,2023-07-27,2024-03-24,9.01,bullet,0.0,93451.32,0,0,0,stable
U00364,U00364_L01,111412,2023-07-14,2024-02-23,13.74,EMI,12340.53,108465.97,3,18,0,debt_trapped
U00364,U00364_L02,73213,2023-09-04,2024-02-03,8.8,bullet,0.0,75896.01,3,27,1,debt_trapped
U00365,U00365_L01,70791,2023-07-01,2024-06-15,8.64,EMI,47674.61,28981.37,0,0,0,stable
U00365,U00365_L02,86615,2023-07-21,2024-07-13,12.28,EMI,51929.16,45118.18,0,0,0,stable
U00366,U00366_L01,90838,2023-09-22,2024-05-02,14.08,seasonal,68905.44,29746.71,0,0,0,stable
U00367,U00367_L01,121790,2023-08-10,2024-07-20,10.57,EMI,26786.38,107171.44,2,28,1,unstable
U00367,U00367_L02,76230,2023-08-10,2024-07-20,9.88,seasonal,52904.88,30443.95,2,26,0,unstable
U00367,U00367_L03,114620,2023-08-16,2024-07-01,15.47,seasonal,64780.02,65385.59,0,0,1,unstable
U00368,U00368_L01,119298,2023-04-14,2024-04-09,9.29,bullet,0.0,130259.33,2,22,0,unstable
U00369,U00369_L01,108401,2023-07-02,2024-02-01,9.59,EMI,15156.39,99339.59,3,33,1,debt_trapped
U00369,U00369_L02,75414,2023-08-28,2024-06-25,9.7,seasonal,1553.1,79913.45,3,42,0,debt_trapped
U00369,U00369_L03,77117,2023-07-16,2023-11-10,10.03,EMI,15829.34,63767.05,1,51,0,debt_trapped
U00370,U00370_L01,90690,2023-06-30,2024-04-13,15.32,EMI,73393.65,28259.06,0,0,0,stable
U00371,U00371_L01,179936,2023-08-26,2024-01-23,13.15,EMI,13703.85,175956.09,4,36,1,debt_trapped
U00372,U00372_L01,133346,2023-07-21,2023-10-25,8.5,seasonal,33566.13,102760.97,0,67,1,unstable
U00373,U00373_L01,34075,2023-04-17,2023-11-24,15.57,bullet,35719.39,1567.97,2,37,0,stable
U00373,U00373_L02,22095,2023-04-20,2024-03-24,9.29,seasonal,23106.21,895.2,1,7,1,stable
U00374,U00374_L01,13359,2023-09-14,2024-03-04,11.56,bullet,0.0,14086.73,1,9,0,unstable
U00374,U00374_L02,84637,2023-06-16,2023-12-29,9.7,bullet,87823.59,1221.95,4,2,0,unstable
U00374,U00374_L03,112140,2023-02-14,2023-09-18,12.9,seasonal,49634.81,71065.92,1,104,0,unstable
U00375,U00375_L01,93726,2023-02-18,2023-11-04,16.62,seasonal,64273.85,40505.6,1,57,0,stable
U00375,U00375_L02,24784,2023-04-08,2023-10-10,10.76,seasonal,13343.93,12791.71,0,82,0,stable
U00376,U00376_L01,26172,2023-04-28,2023-12-01,10.58,bullet,27657.73,160.49,1,30,0,stable
U00377,U00377_L01,23075,2023-08-14,2024-07-31,11.79,bullet,0.0,25698.65,0,0,0,stable
U00377,U00377_L02,44181,2023-08-22,2024-06-01,13.39,EMI,26173.8,22610.2,0,0,0,stable
U00378,U00378_L01,28519,2023-07-30,2024-03-02,16.73,seasonal,19949.02,11393.5,0,0,0,stable
U00378,U00378_L02,62738,2023-05-18,2024-03-20,14.14,EMI,51114.21,19085.29,1,11,0,stable
U00379,U00379_L01,19381,2023-06-21,2024-06-13,14.06,bullet,0.0,22053.71,2,22,0,unstable
U00379,U00379_L02,65143,2023-07-01,2023-10-24,15.98,EMI,47525.56,20897.26,1,68,0,unstable
U00379,U00379_L03,70185,2023-04-06,2023-09-25,12.67,seasonal,0.0,74375.41,5,97,0,unstable
U00380,U00380_L01,125907,2023-02-25,2023-06-28,9.6,seasonal,47227.55,82752.62,2,186,1,unstable
U00380,U00380_L02,53984,2023-06-14,2023-10-23,13.6,EMI,37413.94,19205.07,1,69,0,unstable
U00381,U00381_L01,104694,2023-10-01,2024-09-05,8.87,bullet,0.0,113344.31,1,5,1,unstable
U00381,U00381_L02,139961,2023-09-29,2024-01-05,13.54,bullet,119785.56,25263.58,2,30,0,unstable
U00382,U00382_L01,34839,2023-08-20,2023-12-03,13.49,bullet,8056.61,28134.38,3,28,1,debt_trapped
U00383,U00383_L01,52667,2023-08-21,2024-05-29,16.08,bullet,0.0,59210.06,3,21,1,debt_trapped
U00383,U00383_L02,112539,2023-07-05,2024-05-19,12.87,bullet,0.0,125197.42,2,14,1,debt_trapped
U00383,U00383_L03,49408,2023-08-12,2024-03-24,10.47,seasonal,4347.71,48249.14,3,21,1,debt_trapped
U00384,U00384_L01,10101,2023-08-15,2024-05-20,16.1,seasonal,2867.8,8476.29,2,20,0,unstable
U00385,U00385_L01,46546,2023-04-07,2024-01-13,11.54,seasonal,47282.35,3398.9,0,0,0,stable
U00386,U00386_L01,67702,2023-07-25,2024-06-03,15.43,EMI,43493.85,33194.93,0,0,0,stable
U00386,U00386_L02,64892,2023-03-19,2023-09-24,11.49,seasonal,25927.94,42824.88,0,98,0,stable
U00387,U00387_L01,105510,2023-06-24,2024-05-24,10.8,EMI,25812.06,90156.44,4,24,1,unstable
U00388,U00388_L01,97978,2023-07-17,2023-11-10,10.09,bullet,82764.94,18354.91,0,51,0,stable
U00389,U00389_L01,77435,2023-07-07,2024-05-28,14.38,seasonal,64056.55,23323.82,0,0,0,stable
U00390,U00390_L01,51167,2023-09-29,2024-02-15,15.83,bullet,51169.82,3081.74,0,0,0,stable
U00390,U00390_L02,21126,2023-05-07,2023-12-20,10.35,seasonal,16326.58,6159.26,0,11,0,stable
U00391,U00391_L01,34427,2023-04-21,2023-08-29,16.18,seasonal,8428.35,27982.59,2,124,0,unstable
U00391,U00391_L02,25557,2023-04-08,2023-12-09,9.79,seasonal,9961.84,17274.61,4,22,1,unstable
U00392,U00392_L01,132349,2023-06-06,2023-11-17,15.26,seasonal,54129.4,87294.17,0,44,0,unstable
U00392,U00392_L02,136986,2023-06-07,2024-05-29,10.08,bullet,0.0,150491.54,2,22,0,unstable
U00393,U00393_L01,55524,2023-03-05,2024-01-03,15.82,EMI,40254.73,22585.17,3,15,0,unstable
U00393,U00393_L02,35465,2023-10-01,2024-07-09,16.85,seasonal,18777.78,21304.18,2,20,1,unstable
U00393,U00393_L03,51740,2023-02-13,2023-09-13,12.76,EMI,45327.89,10246.71,1,109,0,unstable
U00394,U00394_L01,92733,2023-05-07,2023-10-07,15.03,bullet,98575.41,0,0,0,0,stable
U00395,U00395_L01,40163,2023-06-30,2024-02-20,11.14,seasonal,2725.56,40318.06,5,40,1,unstable
U00396,U00396_L01,98348,2023-08-06,2024-07-17,9.17,seasonal,78723.3,28173.76,0,0,0,stable
U00397,U00397_L01,73124,2023-04-30,2023-09-03,8.41,bullet,39679.99,35566.93,1,119,0,debt_trapped
U00398,U00398_L01,99960,2023-07-03,2023-11-30,11.72,seasonal,46835.18,57939.33,0,31,0,stable
U00399,U00399_L01,49435,2023-08-23,2024-05-28,9.13,bullet,0.0,52884.98,1,12,0,stable
U00400,U00400_L01,78153,2023-09-12,2024-02-01,13.87,seasonal,61951.1,20419.03,0,0,0,stable
U00400,U00400_L02,42561,2023-05-16,2024-01-26,8.33,EMI,39598.02,5439.85,0,0,0,stable
U00401,U00401_L01,96692,2023-06-19,2024-02-25,17.12,bullet,0.0,108075.48,0,0,0,stable
U00402,U00402_L01,98473,2023-08-14,2024-01-05,15.89,bullet,63620.48,41025.73,3,30,0,unstable
U00402,U00402_L02,55479,2023-08-06,2024-06-19,17.07,seasonal,11988.62,51741.19,2,12,1,unstable
U00402,U00402_L03,73185,2023-06-13,2024-03-23,17.76,seasonal,45677.61,37620.64,1,6,1,unstable
U00403,U00403_L01,52643,2023-06-16,2023-12-06,13.03,EMI,5911.4,49982.76,3,25,1,debt_trapped
U00403,U00403_L02,124305,2023-09-25,2024-07-20,8.19,bullet,0.0,132644.71,2,26,1,debt_trapped
U00403,U00403_L03,129942,2023-10-02,2024-07-02,15.68,bullet,0.0,145237.13,1,9,1,debt_trapped
U00404,U00404_L01,32182,2023-06-16,2023-10-01,10.07,bullet,32856.92,275.11,0,91,0,stable
U00405,U00405_L01,149734,2023-01-30,2024-01-17,14.0,EMI,10178.38,159771.76,9,63,0,debt_trapped
U00405,U00405_L02,96561,2023-08-08,2023-12-03,9.86,EMI,8865.75,90747.16,2,28,1,debt_trapped
U00405,U00405_L03,104515,2023-08-11,2024-04-04,11.94,seasonal,0.0,112617.86,4,56,1,debt_trapped
